date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:29:21	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.133.delayed	(from https://mikvachallenge.org/news/)
18:29:22	252324/252324	---M--	200	added ('OK')	image/jpeg	etag:%225e3b07c5-3d9a4%22	https://mikvachallenge.org/wp-content/uploads/2020/02/Mikva-9-1280x853.jpg	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2020/02/Mikva-9-1280x853.jpg	(from https://mikvachallenge.org/news/)
18:29:22	52633/52633	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jun%202020%2023:29:21%20GMT	https://mikvachallenge.org/blog/its-ok-to-feel-pritzker-announces-coronavirus-support-lines/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/its-ok-to-feel-pritzker-announces-coronavirus-support-lines/index.html	(from https://mikvachallenge.org/news/)
18:29:22	53983/53983	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jun%202020%2023:29:21%20GMT	https://mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/chicago-sun-times-students-wonder-when-they-can-return-to-school-during-gov-pritzkers-live-streamed-town-hall-for-youth/index.html	(from https://mikvachallenge.org/news/)
18:29:22	58851/58851	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jun%202020%2023:29:21%20GMT	https://mikvachallenge.org/blog/national-youth-response-movement/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/national-youth-response-movement/index.html	(from https://mikvachallenge.org/news/)
18:29:23	52344/52344	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jun%202020%2023:29:22%20GMT	https://mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/city-kicks-off-annual-teen-voter-drive-in-long-island-city/index.html	(from https://mikvachallenge.org/news/)
18:29:23	2292/2292	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:29:22%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fcontact%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed2f7b.json	(from https://mikvachallenge.org/contact/)
18:29:23	54547/54547	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jun%202020%2023:29:22%20GMT	https://mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/vernee-green-named-illinois-executive-director/index.html	(from https://mikvachallenge.org/news/)
18:29:23	2383/2383	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:29:23%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fcontact%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed66f4	(from https://mikvachallenge.org/contact/)
18:29:23	52041/52041	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jun%202020%2023:29:23%20GMT	https://mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/d204-students-go-to-the-2020-iowa-caucuses/index.html	(from https://mikvachallenge.org/news/)
18:29:23	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.137.delayed	(from https://mikvachallenge.org/contact/)
18:29:23	53655/53655	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jun%202020%2023:29:23%20GMT	https://mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/chicago-tribune-students-from-indian-prairie-district-204-to-aid-and-observe-in-iowa-caucus-process-monday/index.html	(from https://mikvachallenge.org/news/)
18:29:24	53156/53156	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jun%202020%2023:29:24%20GMT	https://mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/houston-chronicle-as-democratic-primaries-near-educators-can-teach-hope-to-a-polarized-citizenry/index.html	(from https://mikvachallenge.org/news/)
18:29:24	1110347/1110347	---M--	200	added ('OK')	image/jpeg	etag:%225cdd7f64-10f14b%22	https://mikvachallenge.org/wp-content/uploads/2019/05/201805_ChiMikvaCivicsFair_025.jpg	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/05/201805_ChiMikvaCivicsFair_025.jpg	(from https://mikvachallenge.org/contact/)
18:29:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:24%20GMT	https://mikvachallenge.org/?p=56	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index2dc8.html	(from https://mikvachallenge.org/contact/)
18:29:24	2919/2919	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:29:24%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fis-your-school-ready%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed6fca.json	(from https://mikvachallenge.org/blog/is-your-school-ready/)
18:29:24	3057/3057	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:29:24%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fis-your-school-ready%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embeda456	(from https://mikvachallenge.org/blog/is-your-school-ready/)
18:29:24	773/773	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22b4c60d21454a0b8bb040d7692d3f1f94-gzip%22	https://mikvachallenge.org/blog/is-your-school-ready/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/is-your-school-ready/feed/index.html	(from https://mikvachallenge.org/blog/is-your-school-ready/)
18:29:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:24%20GMT	https://mikvachallenge.org/?p=12058	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index5f3b.html	(from https://mikvachallenge.org/blog/is-your-school-ready/)
18:29:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:24%20GMT	https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate	(from https://mikvachallenge.org/blog/is-your-school-ready/)
18:29:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:25%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/is-your-school-ready/)
18:29:25	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.13c.delayed	(from https://mikvachallenge.org/blog/is-your-school-ready/)
18:29:26	3305/3305	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:29:26%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fmikva-dc-educators-on-serving-their-students-during-covid-19%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedd703.json	(from https://mikvachallenge.org/blog/mikva-dc-educators-on-serving-their-students-during-covid-19/)
18:29:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:26%20GMT	https://mikvachallenge.org/?p=12043	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index9a13.html	(from https://mikvachallenge.org/blog/mikva-dc-educators-on-serving-their-students-during-covid-19/)
18:29:26	893/893	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2260a8440316929958aeb9db8515f1892a-gzip%22	https://mikvachallenge.org/blog/mikva-dc-educators-on-serving-their-students-during-covid-19/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/mikva-dc-educators-on-serving-their-students-during-covid-19/feed/index.html	(from https://mikvachallenge.org/blog/mikva-dc-educators-on-serving-their-students-during-covid-19/)
18:29:26	3444/3444	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:29:26%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Fmikva-dc-educators-on-serving-their-students-during-covid-19%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed1793	(from https://mikvachallenge.org/blog/mikva-dc-educators-on-serving-their-students-during-covid-19/)
18:29:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:26%20GMT	https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate	(from https://mikvachallenge.org/blog/mikva-dc-educators-on-serving-their-students-during-covid-19/)
18:29:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:27%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/mikva-dc-educators-on-serving-their-students-during-covid-19/)
18:29:27	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.141.delayed	(from https://mikvachallenge.org/blog/mikva-dc-educators-on-serving-their-students-during-covid-19/)
18:29:28	3200/3200	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:29:27%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Foutpouring-of-support-for-chicagolands-youth%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed9469.json	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:28	904/904	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d10f31a5b9c223b84b234360166e1d96-gzip%22	https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/feed/	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/feed/index.html	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:28%20GMT	https://mikvachallenge.org/?p=12036	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index6ab2.html	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:28	3348/3348	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:29:28%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fblog%2Foutpouring-of-support-for-chicagolands-youth%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedfd56	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:28%20GMT	https://mikvachallenge.org/get-involved/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/get-involved/donate	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:28%20GMT	https://mikvachallenge.org/donate	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/donate	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:29%20GMT	http://mikvachallenge.org/springbenefit2020	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/springbenefit2020.146.delayed	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:29%20GMT	https://mikvachallenge.org/springbenefit2020	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/springbenefit2020	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:29	5481/5481	---M--	200	added ('OK')	image/png	etag:%225ea891be-1569%22	https://mikvachallenge.org/wp-content/uploads/2020/01/alstate.png	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2020/01/alstate.png	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:30	1297/1297	---M--	200	added ('OK')	image/png	etag:%225ebb137d-511%22	https://mikvachallenge.org/wp-content/uploads/2020/01/GCM-Grosvenor-Logo-Vector.png	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2020/01/GCM-Grosvenor-Logo-Vector.png	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:30	1990/1990	---M--	200	added ('OK')	image/png	etag:%225ecff45f-7c6%22	https://mikvachallenge.org/wp-content/uploads/2020/01/1af2f61a-bafb-4844-9cb8-572d5d62ed55.png	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2020/01/1af2f61a-bafb-4844-9cb8-572d5d62ed55.png	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:30	3404/3404	---M--	200	added ('OK')	image/png	etag:%225ea891b0-d4c%22	https://mikvachallenge.org/wp-content/uploads/2020/01/ATGAttorneys-Title-Color-534.png	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2020/01/ATGAttorneys-Title-Color-534.png	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:30	10747/10747	---M--	200	added ('OK')	image/png	etag:%225ec7f21e-29fb%22	https://mikvachallenge.org/wp-content/uploads/2020/01/bcbsil_logo_-1-e1590161946831.png	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2020/01/bcbsil_logo_-1-e1590161946831.png	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:30	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.14d.delayed	(from https://mikvachallenge.org/blog/outpouring-of-support-for-chicagolands-youth/)
18:29:31	2282/2282	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:29:31%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fmedia%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed9dfa.json	(from https://mikvachallenge.org/media/)
18:29:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:31%20GMT	https://mikvachallenge.org/?p=333	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/indexf604.html	(from https://mikvachallenge.org/media/)
18:29:31	2373/2373	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:29:31%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fmedia%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed25fb	(from https://mikvachallenge.org/media/)
18:29:31	172127/172127	---M--	200	added ('OK')	image/jpeg	etag:%225ea1e285-2a05f%22	https://mikvachallenge.org/wp-content/uploads/2020/04/ruben-rodriguez-IXTvnOOSTyU-unsplash-scaled.jpg	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2020/04/ruben-rodriguez-IXTvnOOSTyU-unsplash-scaled.jpg	(from https://mikvachallenge.org/media/)
18:29:31	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.151.delayed	(from https://mikvachallenge.org/media/)
18:29:32	2327/2327	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:29:32%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fannual-reports%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed0151.json	(from https://mikvachallenge.org/annual-reports/)
18:29:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:32%20GMT	https://mikvachallenge.org/?p=331	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index371d.html	(from https://mikvachallenge.org/annual-reports/)
18:29:33	2418/2418	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:29:33%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fannual-reports%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embedc3c9	(from https://mikvachallenge.org/annual-reports/)
18:29:35	192097/192097	---M--	200	added ('OK')	image/jpeg	etag:%225d15c9f2-2ee61%22	https://mikvachallenge.org/wp-content/uploads/2019/06/Mikva-2018-Dec-193.jpg	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/06/Mikva-2018-Dec-193.jpg	(from https://mikvachallenge.org/annual-reports/)
18:29:48	3548106/3548106	---M--	200	added ('OK')	application/pdf	etag:%225cd560ea-3623ca%22	https://mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-annual-report-2017.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-annual-report-2017.pdf	(from https://mikvachallenge.org/annual-reports/)
18:29:48	2132287/2132287	---M--	200	added ('OK')	application/pdf	etag:%225cd560ea-20893f%22	https://mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-annual-report-2015.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-annual-report-2015.pdf	(from https://mikvachallenge.org/annual-reports/)
18:29:48	2613396/2613396	---M--	200	added ('OK')	application/pdf	etag:%225cd560ea-27e094%22	https://mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-annual-report-2016.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-annual-report-2016.pdf	(from https://mikvachallenge.org/annual-reports/)
18:29:48	462192/462192	---M--	200	added ('OK')	application/pdf	etag:%225d15c9f2-70d70%22	https://mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-grand-foundation-inc-2017-years-ended-june-30-2017-and-2016.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-grand-foundation-inc-2017-years-ended-june-30-2017-and-2016.pdf	(from https://mikvachallenge.org/annual-reports/)
18:29:49	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.15c.delayed	(from https://mikvachallenge.org/annual-reports/)
18:29:49	454526/454526	---M--	200	added ('OK')	application/pdf	etag:%225d15c9f2-6ef7e%22	https://mikvachallenge.org/wp-content/uploads/2019/06/MIKVA-CHALLENGE-GRANT-FOUNDATION-INC-2018-YEARS-ENDED-JUNE-30-2018-AND-2017.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/06/MIKVA-CHALLENGE-GRANT-FOUNDATION-INC-2018-YEARS-ENDED-JUNE-30-2018-AND-2017.pdf	(from https://mikvachallenge.org/annual-reports/)
18:29:50	2397/2397	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:29:49%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fwhite-papers%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed93d2.json	(from https://mikvachallenge.org/white-papers/)
18:29:51	2498/2498	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:29:50%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Fwhite-papers%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed3029	(from https://mikvachallenge.org/white-papers/)
18:29:51	3206934/3206934	---M--	200	added ('OK')	application/pdf	etag:%225d0742bc-30ef16%22	https://mikvachallenge.org/wp-content/uploads/2019/06/990-Public-Disclosure-doc.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/06/990-Public-Disclosure-doc.pdf	(from https://mikvachallenge.org/annual-reports/)
18:29:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:50%20GMT	https://mikvachallenge.org/?p=11635	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index7d26.html	(from https://mikvachallenge.org/white-papers/)
18:29:52	16887605/16887605	---M--	200	added ('OK')	application/pdf	etag:%225cd560ec-101af35%22	https://mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-annual-report-2018.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/05/mikva-challenge-annual-report-2018.pdf	(from https://mikvachallenge.org/annual-reports/)
18:29:52	421705/421705	---M--	200	added ('OK')	application/pdf	etag:%225d8d29c0-66f49%22	https://mikvachallenge.org/wp-content/uploads/2019/09/TRSE-Speaking-w-Confidence-Listening-w-Empathy-1.26.18FINAL.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/09/TRSE-Speaking-w-Confidence-Listening-w-Empathy-1.26.18FINAL.pdf	(from https://mikvachallenge.org/white-papers/)
18:29:52	0/-1	---M--	301	error ('')			https://mikvachallenge.org/contact	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/contact.162.delayed	(from https://mikvachallenge.org/white-papers/)
18:29:52	406709/406709	---M--	200	added ('OK')	application/pdf	etag:%225d8d3724-634b5%22	https://mikvachallenge.org/wp-content/uploads/2019/09/Andolina-Conklin-2019-AERJ-Online-first.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/09/Andolina-Conklin-2019-AERJ-Online-first.pdf	(from https://mikvachallenge.org/white-papers/)
18:29:52	2308/2308	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jun%202020%2023:29:52%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Ffact-sheets%2F	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed309d.json	(from https://mikvachallenge.org/fact-sheets/)
18:29:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jun%202020%2023:29:52%20GMT	https://mikvachallenge.org/?p=11641	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/index2bbf.html	(from https://mikvachallenge.org/fact-sheets/)
18:29:53	2399/2399	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jun%202020%2023:29:52%20GMT	https://mikvachallenge.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmikvachallenge.org%2Ffact-sheets%2F&format=xml	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-json/oembed/1.0/embed4c15	(from https://mikvachallenge.org/fact-sheets/)
18:29:53	345452/345452	---M--	200	added ('OK')	image/jpeg	etag:%225d94c639-5456c%22	https://mikvachallenge.org/wp-content/uploads/2019/09/IMG_5976.jpg	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/09/IMG_5976.jpg	(from https://mikvachallenge.org/fact-sheets/)
18:29:56	267829/267829	---M--	200	added ('OK')	application/pdf	etag:%225d9b69ca-41635%22	https://mikvachallenge.org/wp-content/uploads/2019/10/Impacts_Mikva-Challenge.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/10/Impacts_Mikva-Challenge.pdf	(from https://mikvachallenge.org/fact-sheets/)
18:29:56	136722/136722	---M--	200	added ('OK')	application/pdf	etag:%225d9b6862-21612%22	https://mikvachallenge.org/wp-content/uploads/2019/10/Professional-Development-Options.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/10/Professional-Development-Options.pdf	(from https://mikvachallenge.org/fact-sheets/)
18:29:56	2045006/2045006	---M--	200	added ('OK')	image/png	etag:%225d94c5aa-1f344e%22	https://mikvachallenge.org/wp-content/uploads/2019/09/you-x-ventures-m2TU2gfqSeE-unsplash.png	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/09/you-x-ventures-m2TU2gfqSeE-unsplash.png	(from https://mikvachallenge.org/white-papers/)
18:29:56	247568/247568	---M--	200	added ('OK')	application/pdf	etag:%225d8e3a26-3c710%22	https://mikvachallenge.org/wp-content/uploads/2019/09/Action-Civics-Curriculum.pdf	C:/Users/pradipta_mallick/Desktop/dfwincomelab/mikvachallenge.org/wp-content/uploads/2019/09/Action-Civics-Curriculum.pdf	(from https://mikvachallenge.org/fact-sheets/)
